10036066	沙宣	6472.21	5
10829264	Nikon/尼康	6370	1
10407178	SANTA BARBARA POLO＆RACQUET CLUB/圣大保罗	6342.71	2
10852446	origins/悦木之源	6318.96	6
10347308	WAHAHA/娃哈哈	6309.3	4
10142373	whisper/护舒宝	6188.2	2
10640222	今麦郎	6149.49	5
10266783	AQUAIR/水之密语	6000	3
10550842	Prada/普拉达	5999.85	2
11028899	瑷尔博士	5976.8	2
10937518	TSINGTAO/青岛啤酒	5865	6
10485536	Hotwind/热风	5813.4	3
10287301	南孚	5445.75	4
10768564	Furla	5213	6
10720832	aptamil/爱他美	5199.56	3
10936904	OMO/奥妙	5197.51	5
10639586	WADAKAN/和田宽	5096	1
10493461	Enchanteur/艾诗	4919.52	1
10768748	Asics/亚瑟士	4904	3
10710796	Oriental cherry/樱花草	4900	1
10197075	Pisen/品胜	4827.9	1
10622148	Columbia/哥伦比亚	4800	1
10561565	Hada Labo/肌研	4693.59	2
11028058	高地女王（HIGHLAND QUEEN）	4653	1
10407439	MADIADIA/美哒哒	4625.37	1
10719935	派克	4577	1
10035985	AUPRES/欧珀莱	4558.31	5
10252976	beiens/贝恩施	4500	2
10557098	妈妈壹选	4457.6	1
10489941	ROKBBK－K/布韩	4428.9	2
10245792	HIFIRST/惠发	4362.82	3
12661017	小野（vvild）	4318.56	1
10209132	芙清	4316.6	3
10696457	Lock＆Lock/乐扣乐扣	4297.92	2
10204276	现代（卫浴）	4291.4	1
10680261	贝亲	4260	3
10110586	ZLF/周六福	4257	1
10468129	Biotherm/碧欧泉	4228.9	3
10943453	杏花村（食品）	4083.8	2
10264287	CALTRATE/钙尔奇	4079.32	1
10900824	Chanel/香奈儿	3971	3
10408715	FOXER/金狐狸	3921.5	3
10943389	索爱	3910.2	1
10943571	Nursery/娜斯丽	3910	2
10613209	Fujifilm/富士	3890	2
10844073	霸王	3864.9	2
10252761	Aigo/爱国者	3827.7	2
10417429	Femfresh	3759.06	2
10943424	步步高	3740	1
10427877	Bozai Toys/波仔	3700	1
10081084	Joeone/九牧王	3605.9	2
10276611	春光	3597	2
10939960	优简/BEST JANE	3528	1
10156570	TREECHADA	3499.5	2
10895078	自嗨锅	3448.43	3
10939335	TriptychOfLune/三谷	3441	3
10765205	沃隆	3383.1	3
10940112	I Do	3293	1
10624892	PZH/片仔癀	3281.5	4
10946844	MedRepair	3237	4
10353586	EARTH’S BEST/爱思贝	3193.6	2
10844068	浪漫樱花	3175.8	1
10520351	福瑞达	3143.7	1
10502152	海飞丝	3113.36	6
10635758	MINISO/名创优品	2959.67	4
10646691	Eichitoo/H兔	2940	1
10201914	starbucks/星巴克	2875.5	4
10695555	ONLY	2814.24	1
10864849	YEARCON/意尔康	2810.6	1
10731143	HomeFacialPro	2801	2
10309232	润本	2786.4	3
12654609	HONLIFE/好麦多	2753.4	2
10870284	glico/格力高	2748.02	4
10773008	碧浪	2733.72	3
10324237	DHC	2713.2	2
10262822	Youngor/雅戈尔	2691	2
10221607	XIAO GUAN TEA/小罐茶	2680.34	5
10348532	Biore/碧柔	2601.76	1
10769373	天喜	2489.2	5
10769528	仙鹤	2339.82	1
10062903	足力健	2248.7	1
10736527	RED SEAL/红印	2225	1
11003106	透芯	2209.17	2
10064424	千禾	2109.4	1
10710749	好欢螺	2102.6	4
10439300	VANCAMEL/西域骆驼	1986	3
10943388	晨光（食品）	1966.88	1
10254704	新麦潮	1966.61	3
10561504	左颜右色	1887.3	3
10732177	MERBLISS/茉贝丽思	1876.2	1
10713968	螺霸王	1816.95	2
10785874	百丽丝	1729	2
10048318	舒语	1712.7	1
10698108	樱花梦	1704.3	1
10068427	SUREE/素丽	1691.5	1
10184441	JAYJUN	1675.8	1
10478537	egarden/悦家	1672	1
10262229	Angel Protects/珍护	1617	1
10408712	Daikin/大金	1584	1
12658746	利墨	1551	1
10430393	Colgate/高露洁	1504.1	2
10271130	Mystery of nature/自然之谜	1455.44	1
10299091	CHAMPION/冠军（家装）	1446.89	2
10035999	Dove/多芬	1360.03	5
10555389	ito	1335.1	2
10701986	名流	1258.98	2
10904616	食族人	1252.49	1
10884274	LEADERS	1241.6	1
10848863	小力士（韩国）	1236.7	1
10038935	老板仔	1223.2	1
10476499	Goldtex/金纺	1208.73	3
10338875	Suncha/双枪	1203	3
10937288	醉鹅娘	1199	1
10699330	Clio/珂莱欧	1188	1
10140686	Curel/珂润	1187.99	2
10087740	Bananain/蕉内	1174.1	2
10701670	THREEGUN/三枪	1169.61	3
10195935	AMIIR	1166.1	1
10563723	舒适达	1138.82	2
10807196	LONSDALE/龙狮戴尔	1116	1
10028958	美可卓	1106	1
12654151	NIKE 耐克	1099	2
10630376	ZOJIRUSHI/象印	1097	6
10396571	dr．bull/博士牛	1054.7	1
10509525	BULL/公牛	1044.7	6
11030760	田园主义	1035	9
10025705	万高	1032	1
10860246	Maryya/美丽雅	1024	1
10712616	Gialen/娇兰佳人	989.01	1
10785156	small tadpoles/小蝌蚪	935.3	1
10252243	Anna sui/安娜苏	912	1
10769202	BINGO/松果	875.68	2
10290323	伊可新	838.6	1
10430261	Schwarzkopf/施华蔻	831.28	4
10887857	UNICOM/联通	821.7	1
10733386	奢姿	819.59	1
10189826	TIMBERLAND/添柏岚	800	1
10207965	玛呖德	787.7	2
10425170	Tao Kae Noi/小老板	773.14	1
10547909	MAKE UP FOR EVER/玫珂菲	763	2
10769372	DASENG/大圣	756	2
10324498	金贝勒	725.9	2
10684872	BEINGMATE/贝因美	711	1
10768959	SKG	698	5
10684705	Herborist/佰草集	696.5	1
10552674	OMI/近江兄弟	683.7	1
10724217	COSE/蔻赛	682.08	1
11027113	碧芭宝贝	678.9	3
10317371	百菲酪	672	1
10767017	pandora/潘多拉	662	2
10468132	Bestcare/碧斯	617.58	1
10270582	COS	598.38	2
10409353	KingStone/金石	596	1
10003411	和风雨	554.63	1
10961087	真食惠	535.29	2
10124746	SENFURE/心福	529.45	2
10281693	Nescafe/雀巢咖啡	495	1
10624220	Angel/安琪	479.84	1
10868978	DHS/红双喜	471.04	1
10791639	morning fresh	440.3	1
10553312	东成	438	1
10417635	相宜本草	404.73	1
10685052	Converse/匡威	397.6	1
11027413	米兜熊（MIDOUXIONG）	396	1
10210223	云麦	396	2
10080803	金稻谷	396	1
10075717	迪赛吉普	387	1
10872556	HOKURIKU/北陆	376	1
10637705	U．Loveit/优乐美	373.27	1
10290049	LAXDN/莱克斯顿	368.3	3
10643089	COORIONARA/珂莉安	359.8	1
10634949	i nature/爱天然	358	1
10839704	XINGX/星星	339	2
10276761	Watsons/屈臣氏	322	1
10652726	RARONE/雷诺	319.2	1
10480488	Mamonde/梦妆	304.39	2
10639489	Arcturus/角星	300	1
10870807	LEISURE FARM/休闲农场	233	1
10892485	VIOLET/紫罗兰	219.88	2
10943415	HERO/英雄	217.8	1
10056774	Johnson’s baby/强生婴儿	216.93	2
10208295	MLILY/梦百合	207	1
10667680	NATURE/蕾奇尔	184.8	1
10779858	PERIOE/倍瑞傲	179.4	1
10634411	RYO/吕	177.76	2
12656209	向物（SOTHING）	177	1
10574580	Crest/佳洁士	159.84	4
10878098	LIVEN/利仁	159	2
10308224	舌里	149.4	1
10064028	农夫山泉	140.6	1
10412966	Xidodo/喜多多	139.72	1
10198167	Twin Lotus/双莲	139.3	1
10477265	The Face Shop/菲诗小铺	129.96	2
10045259	Lacoste/拉科斯特	119.6	1
10546341	Puwubeauty/朴物大美	118	1
10358131	REJOICE/飘柔	103.38	2
10462180	Casarte/卡萨帝	100	1
10282053	Samsung/三星	100	1
10953181	HEAVEN DOVE/天堂鸽	95.4	1
10324287	潘婷	93.53	2
10656525	小米妈妈	93.2	2
10135801	SingleLady/尚官	69.93	1
10591643	canmake/井田	66.64	1
10191413	Braun/博朗	58.8	1
10847799	CHERRY	58	1
10638840	DONGDA KINGO/东大金果	49.9	1
10293398	Asus/华硕	39.8	1
10621074	KitKat/雀巢奇巧	39.8	2
10270244	Tian Wang/天王	39.6	1
10130927	Kustie/蔻斯汀	26.9	1
10869470	北冰洋	23.97	2
10079255	TREASURE LOVE/珍爱	9.9	1
10943809	滋食	7.14	1
10051781	Letv/乐视	5.98	1
10873293	Mobil/美孚	0	1
10697472	BETIS/贝蒂斯	0	1
10808397	APM Monaco	0	2
10696777	Three Needle/三针	0	1
10756538	BIOSTIME/合生元	0	2
10468803	萤石	0	1
10334299	粮全其美	0	3
10479211	Kelon/科龙	0	1
10840679	EMPORIO ARMANI	0	4
10417842	HanJiaOurs/汉佳欧斯	0	1
10943581	VIDAA	0	1
10943422	USMILE	0	1
10263348	三彩	0	1
10937308	WECOOK/味库	0	1
10197261	dyson/戴森	0	2
10365674	Skyworth/创维	0	1
10787586	Swisse	0	3
10968180	Saint Laurent Paris	0	1
10061358	榴芒一刻	0	2
10592574	可复美	0	2
10634302	Nature Bridge/比瑞吉	0	7
10435745	DESSMANN/德施曼	0	2
10407445	Gree/格力	0	1
10866469	PILOT/百乐	0	1
10001451	Childlife/童年时光	0	1
10075234	Zippo/芝宝	0	1
10532633	threeleaves/三叶	0	1
10336296	Dickies	0	2
10051610	versace jeans	0	1
10414063	富光	0	1
10133465	乌江	0	3
10054035	Titoni/梅花	0	2
10164359	Hourleey/欧黎	0	1
10410197	ECOVACS/科沃斯	0	1
10930309	Panasonic/松下	0	1
10848188	BISSELL/必胜	0	1
10928520	breo/倍轻松	0	1
10295446	科大讯飞	0	2
10263846	Angel/安吉尔	0	1
10011268	Le Pur’/乐纯	0	1
10784928	纳份爱	0	1
10936756	TIGER/虎牌	0	2
10439127	DR．STORAGE/收纳博士	0	2
10702449	THERMOS/膳魔师	0	3
10209638	Canon/佳能	0	1
10551501	沁园	0	1
10936746	佳佰	0	1
10405148	DOOV/朵唯	0	1
12653458	溪木源	0	1
10943849	丝飘	0	1
10593278	FADING/法鼎	0	2
10488087	Bolon/暴龙	0	1
10117799	nubia/努比亚	0	1
10783015	The land/纽仕兰	0	1
10936748	京造	0	7
10429660	IPSA/茵芙莎	0	1
